s000189285,AT 223 01,MWF,1100,1150,1326776400,1336539600
s000181884,AT 272 01,TR,800,915,1326776400,1336539600
s000185586,AT 272 01,TR,800,915,1326776400,1336539600
s000188790,AT 272 01,TR,800,915,1326776400,1336539600
s000188933,AT 272 01,TR,800,915,1326776400,1336539600
s000189002,AT 272 01,TR,800,915,1326776400,1336539600
s000189285,AT 272 01,TR,800,915,1326776400,1336539600
s000181884,AT 325 01,MWF,800,850,1326776400,1336539600
s000185586,AT 325 01,MWF,800,850,1326776400,1336539600
s000188790,AT 325 01,MWF,800,850,1326776400,1336539600
s000188933,AT 325 01,MWF,800,850,1326776400,1336539600
s000189002,AT 325 01,MWF,800,850,1326776400,1336539600
s000189285,AT 325 01,MWF,800,850,1326776400,1336539600
s000175729,AT 341 01,MWF,1000,1050,1326776400,1336539600
s000177560,AT 341 01,MWF,1000,1050,1326776400,1336539600
s000181428,AT 341 01,MWF,1000,1050,1326776400,1336539600
s000185259,AT 341 01,MWF,1000,1050,1326776400,1336539600
s000185318,AT 341 01,MWF,1000,1050,1326776400,1336539600
s000186424,AT 341 01,MWF,1000,1050,1326776400,1336539600
s000175729,AT 372 01,TR,930,1045,1326776400,1336539600
s000177560,AT 372 01,TR,930,1045,1326776400,1336539600
s000181428,AT 372 01,TR,930,1045,1326776400,1336539600
s000185259,AT 372 01,TR,930,1045,1326776400,1336539600
s000185318,AT 372 01,TR,930,1045,1326776400,1336539600
s000186424,AT 372 01,TR,930,1045,1326776400,1336539600
s000165341,AT 427 01,MWF,1100,1150,1326776400,1336539600
s000166483,AT 427 01,MWF,1100,1150,1326776400,1336539600
s000178691,AT 427 01,MWF,1100,1150,1326776400,1336539600
s000187262,AT 427 01,MWF,1100,1150,1326776400,1336539600
s000165341,AT 472 01,TR,800,915,1326776400,1336539600
s000166483,AT 472 01,TR,800,915,1326776400,1336539600
s000178691,AT 472 01,TR,800,915,1326776400,1336539600
s000187262,AT 472 01,TR,800,915,1326776400,1336539600
s000124892,BA 100 01,MWF,900,950,1326776400,1336539600
s000174204,BA 100 01,MWF,900,950,1326776400,1336539600
s000184672,BA 100 01,MWF,900,950,1326776400,1336539600
s000186001,BA 100 01,MWF,900,950,1326776400,1336539600
s000186164,BA 100 01,MWF,900,950,1326776400,1336539600
s000188886,BA 100 01,MWF,900,950,1326776400,1336539600
s000188942,BA 100 01,MWF,900,950,1326776400,1336539600
s000188954,BA 100 01,MWF,900,950,1326776400,1336539600
s000188956,BA 100 01,MWF,900,950,1326776400,1336539600
s000189104,BA 100 01,MWF,900,950,1326776400,1336539600
s000189259,BA 100 01,MWF,900,950,1326776400,1336539600
s000189273,BA 100 01,MWF,900,950,1326776400,1336539600
s000189287,BA 100 01,MWF,900,950,1326776400,1336539600
s000189296,BA 100 01,MWF,900,950,1326776400,1336539600
s000189300,BA 100 01,MWF,900,950,1326776400,1336539600
s000189326,BA 100 01,MWF,900,950,1326776400,1336539600
s000189327,BA 100 01,MWF,900,950,1326776400,1336539600
s000189376,BA 100 01,MWF,900,950,1326776400,1336539600
s000189392,BA 100 01,MWF,900,950,1326776400,1336539600
s000189449,BA 100 01,MWF,900,950,1326776400,1336539600
s000189480,BA 100 01,MWF,900,950,1326776400,1336539600
s000189711,BA 100 01,MWF,900,950,1326776400,1336539600
s000189712,BA 100 01,MWF,900,950,1326776400,1336539600
s000189758,BA 100 01,MWF,900,950,1326776400,1336539600
s000124892,BA 202 01,MWF,1200,1250,1326776400,1336539600
s000173822,BA 202 01,MWF,1200,1250,1326776400,1336539600
s000176506,BA 202 01,MWF,1200,1250,1326776400,1336539600
s000176549,BA 202 01,MWF,1200,1250,1326776400,1336539600
s000178597,BA 202 01,MWF,1200,1250,1326776400,1336539600
s000178995,BA 202 01,MWF,1200,1250,1326776400,1336539600
s000179377,BA 202 01,MWF,1200,1250,1326776400,1336539600
s000185255,BA 202 01,MWF,1200,1250,1326776400,1336539600
s000185471,BA 202 01,MWF,1200,1250,1326776400,1336539600
s000185737,BA 202 01,MWF,1200,1250,1326776400,1336539600
s000185886,BA 202 01,MWF,1200,1250,1326776400,1336539600
s000187320,BA 202 01,MWF,1200,1250,1326776400,1336539600
s000187964,BA 202 01,MWF,1200,1250,1326776400,1336539600
s000188809,BA 202 01,MWF,1200,1250,1326776400,1336539600
s000189043,BA 202 01,MWF,1200,1250,1326776400,1336539600
s000189104,BA 202 01,MWF,1200,1250,1326776400,1336539600
s000189218,BA 202 01,MWF,1200,1250,1326776400,1336539600
s000189367,BA 202 01,MWF,1200,1250,1326776400,1336539600
s000189460,BA 202 01,MWF,1200,1250,1326776400,1336539600
s000189475,BA 202 01,MWF,1200,1250,1326776400,1336539600
s000189505,BA 202 01,MWF,1200,1250,1326776400,1336539600
s000133548,BA 220 01,MWF,1200,1250,1326776400,1336539600
s000160255,BA 220 01,MWF,1200,1250,1326776400,1336539600
s000161868,BA 220 01,MWF,1200,1250,1326776400,1336539600
s000164050,BA 220 01,MWF,1200,1250,1326776400,1336539600
s000170111,BA 220 01,MWF,1200,1250,1326776400,1336539600
s000171651,BA 220 01,MWF,1200,1250,1326776400,1336539600
s000171684,BA 220 01,MWF,1200,1250,1326776400,1336539600
s000173664,BA 220 01,MWF,1200,1250,1326776400,1336539600
s000181372,BA 220 01,MWF,1200,1250,1326776400,1336539600
s000181819,BA 220 01,MWF,1200,1250,1326776400,1336539600
s000185230,BA 220 01,MWF,1200,1250,1326776400,1336539600
s000185589,BA 220 01,MWF,1200,1250,1326776400,1336539600
s000187393,BA 220 01,MWF,1200,1250,1326776400,1336539600
s000187782,BA 220 01,MWF,1200,1250,1326776400,1336539600
s000188663,BA 220 01,MWF,1200,1250,1326776400,1336539600
s000188824,BA 220 01,MWF,1200,1250,1326776400,1336539600
s000146730,BA 222 01,MWF,1000,1050,1326776400,1336539600
s000161057,BA 222 01,MWF,1000,1050,1326776400,1336539600
s000162981,BA 222 01,MWF,1000,1050,1326776400,1336539600
s000168006,BA 222 01,MWF,1000,1050,1326776400,1336539600
s000176549,BA 222 01,MWF,1000,1050,1326776400,1336539600
s000177130,BA 222 01,MWF,1000,1050,1326776400,1336539600
s000178245,BA 222 01,MWF,1000,1050,1326776400,1336539600
s000185231,BA 222 01,MWF,1000,1050,1326776400,1336539600
s000185317,BA 222 01,MWF,1000,1050,1326776400,1336539600
s000185589,BA 222 01,MWF,1000,1050,1326776400,1336539600
s000187253,BA 222 01,MWF,1000,1050,1326776400,1336539600
s000187261,BA 222 01,MWF,1000,1050,1326776400,1336539600
s000187357,BA 222 01,MWF,1000,1050,1326776400,1336539600
s000187493,BA 222 01,MWF,1000,1050,1326776400,1336539600
s000187964,BA 222 01,MWF,1000,1050,1326776400,1336539600
s000188014,BA 222 01,MWF,1000,1050,1326776400,1336539600
s000189423,BA 222 01,MWF,1000,1050,1326776400,1336539600
s000189521,BA 222 01,MWF,1000,1050,1326776400,1336539600
s000173664,BA 236 01,TR,930,1045,1326776400,1336539600
s000177130,BA 236 01,TR,930,1045,1326776400,1336539600
s000178304,BA 236 01,TR,930,1045,1326776400,1336539600
s000178604,BA 236 01,TR,930,1045,1326776400,1336539600
s000181819,BA 236 01,TR,930,1045,1326776400,1336539600
s000182128,BA 236 01,TR,930,1045,1326776400,1336539600
s000183955,BA 236 01,TR,930,1045,1326776400,1336539600
s000185589,BA 236 01,TR,930,1045,1326776400,1336539600
s000185737,BA 236 01,TR,930,1045,1326776400,1336539600
s000185884,BA 236 01,TR,930,1045,1326776400,1336539600
s000186001,BA 236 01,TR,930,1045,1326776400,1336539600
s000186224,BA 236 01,TR,930,1045,1326776400,1336539600
s000186973,BA 236 01,TR,930,1045,1326776400,1336539600
s000187782,BA 236 01,TR,930,1045,1326776400,1336539600
s000187964,BA 236 01,TR,930,1045,1326776400,1336539600
s000188837,BA 236 01,TR,930,1045,1326776400,1336539600
s000188846,BA 236 01,TR,930,1045,1326776400,1336539600
s000188861,BA 236 01,TR,930,1045,1326776400,1336539600
s000188889,BA 236 01,TR,930,1045,1326776400,1336539600
s000188957,BA 236 01,TR,930,1045,1326776400,1336539600
s000189030,BA 236 01,TR,930,1045,1326776400,1336539600
s000189087,BA 236 01,TR,930,1045,1326776400,1336539600
s000189142,BA 236 01,TR,930,1045,1326776400,1336539600
s000189255,BA 236 01,TR,930,1045,1326776400,1336539600
s000189362,BA 236 01,TR,930,1045,1326776400,1336539600
s000189401,BA 236 01,TR,930,1045,1326776400,1336539600
s000189407,BA 236 01,TR,930,1045,1326776400,1336539600
s000189426,BA 236 01,TR,930,1045,1326776400,1336539600
s000162981,BA 240 01,TR,1330,1445,1326776400,1336539600
s000164712,BA 240 01,TR,1330,1445,1326776400,1336539600
s000168761,BA 240 01,TR,1330,1445,1326776400,1336539600
s000171651,BA 240 01,TR,1330,1445,1326776400,1336539600
s000181239,BA 240 01,TR,1330,1445,1326776400,1336539600
s000188809,BA 240 01,TR,1330,1445,1326776400,1336539600
s000189005,BA 240 01,TR,1330,1445,1326776400,1336539600
s000189143,BA 240 01,TR,1330,1445,1326776400,1336539600
s000189203,BA 240 01,TR,1330,1445,1326776400,1336539600
s000189246,BA 240 01,TR,1330,1445,1326776400,1336539600
s000189401,BA 240 01,TR,1330,1445,1326776400,1336539600
s000189475,BA 240 01,TR,1330,1445,1326776400,1336539600
s000171684,BA 327 01,MW,1400,1515,1326776400,1336539600
s000172147,BA 327 01,MW,1400,1515,1326776400,1336539600
s000187782,BA 327 01,MW,1400,1515,1326776400,1336539600
s000189766,BA 327 01,MW,1400,1515,1326776400,1336539600
s000146730,BA 332 01,MWF,1400,1450,1326776400,1336539600
s000158255,BA 332 01,MWF,1400,1450,1326776400,1336539600
s000176506,BA 332 01,MWF,1400,1450,1326776400,1336539600
s000178872,BA 332 01,MWF,1400,1450,1326776400,1336539600
